Date,Ticker,Action,Firm,To Grade,From Grade
2014-10-02,VRTX,init,Guggenheim,Buy,
2014-10-13,VRTX,up,PiperJaffray,Overweight,Neutral
2014-10-28,VRTX,main,JMP Securities,Market Perform,
2014-10-29,VRTX,main,JMP Securities,Market Outperform,
2015-01-06,VRTX,init,Barclays,Equal-weight,
2015-01-06,VRTX,init,BTIG Research,Buy,
2015-01-13,VRTX,main,Citigroup,Buy,
2015-01-29,VRTX,main,Credit Suisse,Buy,
2015-03-20,VRTX,main,Maxim Group,Hold,
2015-04-10,VRTX,init,Canaccord Genuity,Buy,
2015-04-30,VRTX,main,Citigroup,Buy,
2015-06-23,VRTX,main,RBC Capital,Outperform,
2015-07-06,VRTX,main,Bank of America,Neutral,
2015-07-06,VRTX,main,Leerink Swann,Outperform,
2015-07-30,VRTX,main,JMP Securities,Market Outperform,
2015-09-09,VRTX,init,Jefferies,Hold,
2015-09-14,VRTX,up,Barclays,Overweight,Equal-Weight
2015-09-28,VRTX,up,Argus,Buy,Hold
2015-10-02,VRTX,up,Morgan Stanley,Overweight,Equal-Weight
2015-10-30,VRTX,up,H.C. Wainwright,Buy,Neutral
2015-12-01,VRTX,init,Stifel Nicolaus,Buy,
2016-01-20,VRTX,init,Credit Suisse,Outperform,
2016-01-28,VRTX,main,JP Morgan,Overweight,
2016-01-28,VRTX,main,Barclays,Overweight,
2016-01-29,VRTX,main,Barclays,Overweight,
2016-02-01,VRTX,up,Jefferies,Buy,Hold
2016-02-05,VRTX,init,Leerink Swann,Outperform,
2016-03-08,VRTX,main,Leerink Swann,Outperform,
2016-04-07,VRTX,init,BMO Capital,Market Perform,
2016-04-11,VRTX,main,Credit Suisse,Outperform,
2016-04-28,VRTX,down,Goldman Sachs,Neutral,Buy
2016-07-28,VRTX,main,Morgan Stanley,Overweight,
2016-09-13,VRTX,init,Raymond James,Market Perform,
2016-09-29,VRTX,main,Jefferies,Buy,
2016-10-05,VRTX,main,Jefferies,Buy,
2016-10-24,VRTX,down,H.C. Wainwright,Neutral,Buy
2016-11-01,VRTX,down,William Blair,Market Perform,Outperform
2016-11-18,VRTX,init,Janney Capital,Neutral,
2016-11-29,VRTX,down,Barclays,Equal-Weight,Overweight
2016-12-15,VRTX,init,Oppenheimer,Perform,
2017-03-17,VRTX,up,JMP Securities,Market Outperform,Market Perform
2017-03-29,VRTX,up,BMO Capital,Outperform,Market Perform
2017-06-02,VRTX,up,Oppenheimer,Outperform,Perform
2017-06-23,VRTX,up,Needham,Buy,Hold
2017-07-11,VRTX,init,Jefferies,Buy,
2017-07-19,VRTX,up,Barclays,Overweight,Equal-Weight
2017-07-19,VRTX,up,Janney Capital,Buy,Neutral
2017-07-19,VRTX,main,Citigroup,Buy,
2017-07-19,VRTX,up,Cowen & Co.,Outperform,Market Perform
2017-07-19,VRTX,up,Raymond James,Outperform,Market Perform
2017-09-15,VRTX,init,RBC Capital,Outperform,
2017-09-29,VRTX,init,DA Davidson,Buy,
2017-12-13,VRTX,init,Deutsche Bank,Buy,
2018-01-05,VRTX,up,Bank of America,Buy,Neutral
2018-02-01,VRTX,main,BMO Capital,Outperform,Outperform
2018-02-01,VRTX,main,Barclays,Overweight,Overweight
2018-02-01,VRTX,main,Bank of America,Buy,Buy
2018-02-02,VRTX,main,Morgan Stanley,Overweight,Overweight
2018-02-13,VRTX,main,JMP Securities,Market Outperform,Market Outperform
2018-02-13,VRTX,main,Credit Suisse,Outperform,Outperform
2018-03-05,VRTX,main,Maxim Group,Buy,Buy
2018-04-27,VRTX,main,Morgan Stanley,Overweight,Overweight
2018-07-26,VRTX,main,Morgan Stanley,Overweight,Overweight
2018-07-26,VRTX,main,UBS,Neutral,Neutral
2018-07-30,VRTX,main,Citigroup,Buy,Buy
2018-10-01,VRTX,init,Cantor Fitzgerald,Overweight,
2018-10-25,VRTX,main,Raymond James,Outperform,Outperform
2018-10-25,VRTX,main,BMO Capital,Outperform,Outperform
2018-10-26,VRTX,up,H.C. Wainwright,Buy,Neutral
2018-12-19,VRTX,main,Morgan Stanley,Overweight,Overweight
2019-01-02,VRTX,down,Raymond James,Market Perform,Market Outperform
2019-01-04,VRTX,main,Citigroup,Buy,Buy
2019-03-07,VRTX,main,Oppenheimer,Outperform,Outperform
2019-03-19,VRTX,down,SVB Leerink,Market Perform,Outperform
2019-03-26,VRTX,up,William Blair,Outperform,Market Perform
2019-04-12,VRTX,init,Evercore ISI Group,In-Line,
2019-05-21,VRTX,init,Credit Suisse,Outperform,
2019-08-01,VRTX,main,Credit Suisse,Outperform,
2019-08-01,VRTX,main,Piper Jaffray,Overweight,
2019-08-01,VRTX,main,Stifel Nicolaus,Buy,
2019-08-01,VRTX,down,Needham,Hold,Buy
2019-09-03,VRTX,reit,Goldman Sachs,Buy,
2019-09-06,VRTX,main,Morgan Stanley,Overweight,
2019-10-22,VRTX,main,Citigroup,Buy,
2019-10-31,VRTX,main,Morgan Stanley,Overweight,
2019-10-31,VRTX,main,Stifel Nicolaus,Buy,
2019-10-31,VRTX,main,Piper Jaffray,Overweight,
2019-11-12,VRTX,init,SunTrust Robinson Humphrey,Buy,
2019-11-19,VRTX,main,Cantor Fitzgerald,Overweight,
2019-11-20,VRTX,reit,Bank of America,Buy,
2019-12-18,VRTX,main,JP Morgan,Overweight,
2020-01-06,VRTX,main,PiperJaffray,Overweight,
2020-01-08,VRTX,main,Oppenheimer,Outperform,
2020-01-31,VRTX,down,Baird,Neutral,Outperform
2020-01-31,VRTX,main,RBC Capital,Outperform,
2020-01-31,VRTX,main,Credit Suisse,Outperform,
2020-01-31,VRTX,main,Morgan Stanley,Overweight,
2020-01-31,VRTX,main,B of A Securities,Buy,
2020-01-31,VRTX,main,CFRA,Buy,
2020-01-31,VRTX,main,Stifel Nicolaus,Buy,
2020-03-11,VRTX,reit,Cantor Fitzgerald,Overweight,
2020-04-15,VRTX,main,Morgan Stanley,Overweight,
2020-04-28,VRTX,down,RBC Capital,Sector Perform,Outperform
2020-04-30,VRTX,main,Morgan Stanley,Overweight,
2020-04-30,VRTX,main,SVB Leerink,Market Perform,
2020-04-30,VRTX,main,HC Wainwright & Co.,Buy,
2020-04-30,VRTX,main,JMP Securities,Market Outperform,
2020-04-30,VRTX,main,Stifel,Buy,
2020-04-30,VRTX,main,BMO Capital,Outperform,
2020-04-30,VRTX,main,Guggenheim,Buy,
2020-04-30,VRTX,main,CFRA,Buy,
2020-04-30,VRTX,main,Oppenheimer,Outperform,
2020-05-01,VRTX,main,Citigroup,Buy,
2020-05-15,VRTX,main,Argus Research,Buy,
2020-06-12,VRTX,main,Citigroup,Buy,
2020-06-24,VRTX,main,SunTrust Robinson Humphrey,Buy,
2020-07-08,VRTX,down,Morgan Stanley,Equal-Weight,Overweight
2020-07-20,VRTX,main,Credit Suisse,Outperform,
2020-07-31,VRTX,main,HC Wainwright & Co.,Buy,
2020-07-31,VRTX,main,Cantor Fitzgerald,Overweight,
2020-07-31,VRTX,main,SVB Leerink,Market Perform,
2020-08-24,VRTX,main,SVB Leerink,Market Perform,
2020-10-13,VRTX,main,Morgan Stanley,Equal-Weight,
2020-10-15,VRTX,main,SVB Leerink,Market Perform,
2020-10-19,VRTX,main,Morgan Stanley,Equal-Weight,
2020-10-28,VRTX,init,UBS,Buy,
2020-10-30,VRTX,main,Credit Suisse,Outperform,
2020-10-30,VRTX,main,SVB Leerink,Market Perform,
2012-02-08,V,main,Stifel Nicolaus,Buy,
2012-02-09,V,main,Wedbush,Neutral,
2012-02-09,V,main,Citigroup,Neutral,
2012-02-09,V,main,Deutsche Bank,Buy,
2012-02-09,V,main,Meredith Whitney Advisory Group,Outperform,
2012-02-09,V,main,Goldman Sachs,Buy,
2012-02-09,V,main,Morgan Keegan,Outperform,
2012-02-09,V,main,Oppenheimer,Outperform,
2012-02-09,V,main,Stifel Nicolaus,Buy,
2012-03-01,V,init,UBS,Neutral,
2012-04-05,V,main,Oppenheimer,Outperform,
2012-04-13,V,main,Citigroup,Neutral,
2012-05-01,V,main,JP Morgan,Overweight,
2012-05-03,V,main,Meredith Whitney Advisory Group,Outperform,
2012-05-03,V,main,Stifel Nicolaus,Buy,
2012-05-03,V,main,Canaccord Genuity,Neutral,
2012-05-03,V,main,Guggenheim,Neutral,
2012-05-03,V,main,Deutsche Bank,Buy,
2012-05-17,V,main,Goldman Sachs,Buy,
2012-06-21,V,main,Morgan Stanley,Overweight,
2012-07-09,V,down,UBS,Sell,Neutral
2012-07-26,V,main,Barclays,Overweight,
2012-09-21,V,main,Sterne Agee,Buy,
2012-10-11,V,main,Citigroup,Neutral,
2012-10-19,V,main,Jefferies,Buy,
2012-11-01,V,main,UBS,Sell,
2012-11-01,V,main,Barclays,Overweight,
2012-11-01,V,main,Stifel Nicolaus,Buy,
2012-11-01,V,main,Nomura,Buy,
2012-11-01,V,main,Credit Suisse,Outperform,
2012-12-13,V,main,Oppenheimer,Outperform,
2013-01-09,V,main,Goldman Sachs,Buy,
2013-01-18,V,down,Baird,Neutral,Outperform
2013-01-23,V,main,Barclays,Overweight,
2013-02-07,V,down,Wells Fargo,Market Perform,Outperform
2013-02-21,V,up,UBS,Neutral,Sell
2013-02-21,V,up,UBS,Neutral,Sell
2013-02-22,V,up,Guggenheim,Buy,Neutral
2013-03-01,V,down,Argus Capital,Hold,Buy
2013-03-18,V,init,Exane BNP Paribas,Hold,
2013-04-01,V,main,Jefferies,Buy,
2013-04-12,V,down,Sterne Agee,Neutral,Buy
2013-05-02,V,main,Stifel Nicolaus,Buy,
2013-05-02,V,main,Nomura,Buy,
2013-05-14,V,main,Deutsche Bank,Buy,
2013-05-17,V,main,Nomura,Buy,
2013-06-10,V,main,Stifel Nicolaus,Buy,
2013-06-18,V,init,Morgan Stanley,Overweight,
2013-07-15,V,main,Deutsche Bank,Buy,
2013-07-25,V,main,Barclays,Overweight,
2013-10-24,V,main,Jefferies,Buy,
2013-10-28,V,main,Baird,Neutral,
2013-10-31,V,main,Stifel Nicolaus,Buy,
2013-12-16,V,main,Bank of America,Buy,
2014-01-13,V,up,Citigroup,Buy,
2014-01-27,V,init,Sandler O'Neill,Buy,
2014-01-30,V,down,Raymond James,Outperform,Strong Buy
2014-04-14,V,up,Baird,Outperform,
2014-04-14,V,init,Pacific Crest,Outperform,
2014-04-15,V,up,Janney Capital,Buy,Neutral
2014-04-25,V,main,Nomura,Buy,
2014-07-25,V,main,JP Morgan,Overweight,
2014-07-25,V,main,Stifel Nicolaus,Buy,
2014-08-13,V,main,JP Morgan,Overweight,
2014-08-28,V,down,Raymond James,Market Perform,Outperform
2014-09-16,V,init,Bernstein,Outperform,
2014-09-16,V,init,Sterne Agee,Buy,
2014-09-16,V,init,PiperJaffray,Overweight,
2014-09-22,V,init,Atlantic Equities,Neutral,
2014-10-30,V,main,Stifel Nicolaus,Buy,
2014-10-30,V,main,Credit Suisse,Outperform,
2014-10-30,V,up,FBR Capital,Outperform,
2014-11-11,V,init,Topeka,Hold,
2014-11-11,V,main,Sterne Agee,Buy,
2014-11-12,V,init,Topeka,Hold,
2014-12-01,V,main,Evercore ISI Group,Buy,
2014-12-17,V,main,Citigroup,Buy,
2015-01-12,V,main,Barclays,Overweight,
2015-01-15,V,main,JP Morgan,Overweight,
2015-01-16,V,main,Deutsche Bank,Buy,
2015-01-21,V,main,Jefferies,Buy,
2015-01-23,V,main,Oppenheimer,Outperform,
2015-01-26,V,main,JP Morgan,Overweight,
2015-01-30,V,main,Stifel Nicolaus,Buy,
2015-01-30,V,main,Citigroup,Buy,
2015-01-30,V,down,FBR Capital,Market Perform,Outperform
2015-03-20,V,main,Keefe Bruyette & Woods,Outperform,
2015-03-31,V,main,Deutsche Bank,Buy,
2015-04-06,V,main,JP Morgan,Overweight,
2015-04-21,V,main,Barclays,Overweight,
2015-05-20,V,init,CLSA,Outperform,
2015-07-20,V,main,Oppenheimer,Outperform,
2015-08-12,V,main,Bernstein,Outperform,
2015-08-14,V,main,JP Morgan,Overweight,
2015-09-30,V,init,Cowen & Co.,Outperform,
2015-10-19,V,main,Oppenheimer,Outperform,
2015-10-22,V,init,Wells Fargo,Outperform,
2015-10-23,V,main,Jefferies,Buy,
2015-11-03,V,main,Susquehanna,Positive,
2015-11-03,V,main,PiperJaffray,Overweight,
2015-11-03,V,main,Pacific Crest,Overweight,
2015-12-08,V,main,Keefe Bruyette & Woods,Outperform,
2015-12-15,V,main,Goldman Sachs,Buy,
2015-12-16,V,init,UBS,Buy,
2015-12-17,V,init,Sterne Agee CRT,Buy,
2016-01-05,V,main,Barclays,Overweight,
2016-01-29,V,main,Credit Suisse,Outperform,
2016-02-11,V,down,Bank of America,Neutral,Buy
2016-02-29,V,main,Nomura,Buy,
2016-04-15,V,init,Compass Point,Neutral,
2016-04-22,V,main,Cowen & Co.,Outperform,
2016-04-22,V,main,Goldman Sachs,Buy,
2016-05-16,V,main,Barclays,Overweight,
2016-06-10,V,main,Oppenheimer,Outperform,
2016-07-07,V,main,Barclays,Overweight,
2016-09-06,V,main,Baird,Outperform,
2016-09-12,V,main,Barclays,Overweight,
2016-10-24,V,main,Drexel Hamilton,Hold,
2016-10-25,V,main,UBS,Buy,
2016-10-25,V,down,Guggenheim,Neutral,Buy
2016-12-05,V,up,Guggenheim,Buy,Neutral
2016-12-15,V,up,Bank of America,Buy,Neutral
2017-02-15,V,init,Loop Capital,Buy,
2017-06-28,V,init,Mizuho,Buy,
2017-07-21,V,main,Bank of America,Buy,
2017-10-02,V,init,Buckingham,Buy,
2017-10-02,V,main,Baird,Outperform,
2017-10-11,V,main,Wells Fargo,Outperform,
2017-10-13,V,init,Stephens & Co.,Overweight,
2017-10-18,V,main,Barclays,Overweight,
2017-10-18,V,main,Citigroup,Buy,
2017-10-20,V,main,Morgan Stanley,Overweight,
2017-10-26,V,main,SunTrust Robinson Humphrey,Buy,
2017-10-26,V,main,Barclays,Overweight,
2017-10-26,V,main,Morgan Stanley,Overweight,
2017-10-26,V,main,Nomura,Buy,
2017-10-26,V,main,Buckingham,Buy,
2017-10-26,V,main,Loop Capital,Buy,
2017-10-26,V,main,BMO Capital,Outperform,
2017-10-30,V,main,Jefferies,Buy,
2018-01-24,V,down,DZ Bank,Hold,Buy
2018-01-25,V,main,Oppenheimer,Outperform,Outperform
2018-01-25,V,main,Morgan Stanley,Overweight,Overweight
2018-02-02,V,main,Barclays,Overweight,Overweight
2018-02-02,V,main,Morgan Stanley,Overweight,Overweight
2018-02-02,V,main,PiperJaffray,Overweight,Overweight
2018-02-02,V,main,Nomura,Buy,Buy
2018-02-02,V,main,KeyBanc,Overweight,Overweight
2018-03-28,V,init,Bernstein,Outperform,
2018-04-26,V,main,Morgan Stanley,Overweight,Overweight
2018-04-26,V,main,Buckingham,Buy,Buy
2018-04-27,V,main,Argus,Buy,Buy
2018-06-26,V,main,Buckingham,Buy,Buy
2018-07-12,V,main,Wells Fargo,Outperform,Outperform
2018-07-17,V,main,Bank of America,Buy,Buy
2018-07-19,V,main,Morgan Stanley,Overweight,Overweight
2018-07-26,V,main,KeyBanc,Overweight,Overweight
2018-08-13,V,main,Bank of America,Buy,Buy
2018-09-14,V,main,Baird,Outperform,Outperform
2018-09-27,V,init,BMO Capital,Outperform,
2018-10-01,V,main,Wells Fargo,Outperform,Outperform
2018-10-25,V,main,BMO Capital,Outperform,Outperform
2018-11-15,V,init,Barclays,Overweight,
2019-01-29,V,init,Jefferies,Buy,
2019-03-14,V,main,Wedbush,Outperform,Outperform
2019-03-21,V,main,Deutsche Bank,Buy,Buy
2019-04-17,V,main,Oppenheimer,Outperform,Outperform
2019-04-25,V,main,Wedbush,Outperform,Outperform
2019-04-25,V,main,Morgan Stanley,Overweight,Overweight
2019-04-25,V,main,Nomura,Buy,Buy
2019-05-02,V,main,UBS,Neutral,Neutral
2019-07-10,V,main,Wells Fargo,Outperform,
2019-07-11,V,main,Morgan Stanley,Overweight,
2019-07-19,V,main,Barclays,Overweight,
2019-07-24,V,main,JP Morgan,Overweight,
2019-07-24,V,main,Credit Suisse,Outperform,
2019-07-24,V,main,Raymond James,Outperform,
2019-07-24,V,main,Nomura,Buy,
2019-07-24,V,main,KeyBanc,Overweight,
2019-08-01,V,main,UBS,Neutral,
2019-09-09,V,main,Citigroup,Buy,
2019-10-25,V,main,Morgan Stanley,Overweight,
2019-10-25,V,main,Raymond James,Outperform,
2019-10-28,V,main,BMO Capital,Outperform,
2019-12-05,V,init,Compass Point,Buy,
2019-12-16,V,main,Morgan Stanley,Overweight,
2020-01-06,V,main,Wells Fargo,Overweight,
2020-01-14,V,main,Wedbush,Outperform,
2020-01-15,V,main,BMO Capital,Outperform,
2020-01-16,V,main,Oppenheimer,Outperform,
2020-01-22,V,main,Baird,Outperform,
2020-01-22,V,main,Citigroup,Buy,
2020-01-23,V,main,Morgan Stanley,Overweight,
2020-01-28,V,main,Raymond James,Outperform,
2020-01-31,V,main,Wells Fargo,Overweight,
2020-02-03,V,main,BMO Capital,Outperform,
2020-02-03,V,main,KeyBanc,Overweight,
2020-02-12,V,main,KeyBanc,Overweight,
2020-02-12,V,main,Oppenheimer,Outperform,
2020-03-11,V,main,Baird,Outperform,
2020-03-11,V,main,Citigroup,Buy,
2020-03-16,V,main,Morgan Stanley,Overweight,
2020-03-23,V,main,Morgan Stanley,Overweight,
2020-03-23,V,main,KeyBanc,Overweight,
2020-03-26,V,main,Barclays,Overweight,
2020-03-31,V,main,SunTrust Robinson Humphrey,Buy,
2020-03-31,V,main,Baird,Outperform,
2020-03-31,V,main,Wells Fargo,Overweight,
2020-04-01,V,main,Oppenheimer,Outperform,
2020-04-01,V,main,Stephens & Co.,Overweight,
2020-04-08,V,main,Morgan Stanley,Overweight,
2020-04-09,V,main,Citigroup,Buy,
2020-04-09,V,main,Nomura,Buy,
2020-04-15,V,down,Jefferies,Hold,Buy
2020-04-27,V,main,Wedbush,Outperform,
2020-05-01,V,main,SunTrust Robinson Humphrey,Buy,
2020-05-01,V,main,UBS,Neutral,
2020-05-01,V,main,RBC Capital,Outperform,
2020-05-01,V,main,Morgan Stanley,Overweight,
2020-05-01,V,main,Oppenheimer,Outperform,
2020-05-01,V,main,Raymond James,Outperform,
2020-05-04,V,main,BMO Capital,Outperform,
2020-05-20,V,main,Cowen & Co.,Outperform,
2020-06-17,V,main,Citigroup,Buy,
2020-07-14,V,init,Goldman Sachs,Buy,
2020-07-28,V,main,Morgan Stanley,Overweight,
2020-07-29,V,main,Raymond James,Outperform,
2020-07-29,V,main,Piper Sandler,Neutral,
2020-07-29,V,main,JP Morgan,Overweight,
2020-08-03,V,main,KeyBanc,Overweight,
2020-08-27,V,main,B of A Securities,Buy,
2020-08-27,V,init,Mizuho,Buy,
2020-09-21,V,main,KeyBanc,Overweight,
2020-10-02,V,main,Jefferies,Hold,
2020-10-26,V,main,Morgan Stanley,Overweight,
2020-10-29,V,main,BMO Capital,Outperform,
2020-10-29,V,main,Piper Sandler,Neutral,
2020-10-29,V,main,Wells Fargo,Overweight,
2020-10-29,V,main,Raymond James,Outperform,
2020-10-30,V,main,Morgan Stanley,Overweight,
2020-11-02,V,main,KeyBanc,Overweight,
2012-03-05,VNO,down,UBS,Neutral,
2012-03-13,VNO,main,JP Morgan,Neutral,
2012-04-16,VNO,up,Keefe Bruyette & Woods,Outperform,
2012-04-24,VNO,main,ISI Group,Hold,
2012-05-09,VNO,main,ISI Group,Hold,
2012-05-11,VNO,main,Citigroup,Neutral,
2012-07-10,VNO,main,Barclays,Overweight,
2012-07-24,VNO,main,Deutsche Bank,Hold,
2012-10-17,VNO,up,Imperial Capital,Outperform,In-Line
2012-10-22,VNO,main,Barclays,Overweight,
2012-10-24,VNO,main,JP Morgan,Neutral,
2012-11-02,VNO,main,ISI Group,Hold,
2012-11-28,VNO,up,Citigroup,Buy,Neutral
2013-01-09,VNO,main,Deutsche Bank,Hold,
2013-01-16,VNO,up,JP Morgan,Overweight,Neutral
2013-03-04,VNO,up,ISI Group,Neutral,Cautious
2013-03-08,VNO,up,Sandler O'Neill,Buy,Hold
2013-04-04,VNO,up,Stifel Nicolaus,Buy,Hold
2013-04-30,VNO,main,Imperial Capital,Outperform,
2013-05-08,VNO,main,Imperial Capital,Outperform,
2013-11-06,VNO,main,Imperial Capital,Outperform,
2013-11-21,VNO,main,Citigroup,Buy,
2014-01-27,VNO,down,ISI Group,,Neutral
2014-02-26,VNO,down,Imperial Capital,In-Line,Outperform
2014-03-06,VNO,init,Goldman Sachs,Buy,
2014-04-09,VNO,main,Stifel Nicolaus,Buy,
2014-04-14,VNO,main,Citigroup,Buy,
2014-04-15,VNO,main,Deutsche Bank,Hold,
2014-04-29,VNO,main,JP Morgan,Overweight,
2014-05-05,VNO,up,ISI Group,Neutral,Cautious
2014-05-07,VNO,main,Stifel Nicolaus,Buy,
2014-06-27,VNO,main,JP Morgan,Overweight,
2014-07-17,VNO,main,Deutsche Bank,Hold,
2014-07-21,VNO,main,Barclays,Overweight,
2014-08-21,VNO,main,Deutsche Bank,Hold,
2014-11-11,VNO,main,Stifel Nicolaus,Buy,
2014-11-12,VNO,init,Credit Suisse,Neutral,
2014-12-11,VNO,main,Deutsche Bank,Hold,
2014-12-15,VNO,main,Citigroup,Buy,
2014-12-22,VNO,main,Barclays,Overweight,
2015-01-20,VNO,main,Citigroup,Buy,
2015-01-22,VNO,main,Barclays,Overweight,
2015-01-26,VNO,main,Deutsche Bank,Hold,
2015-04-20,VNO,main,Barclays,Overweight,
2015-07-02,VNO,main,JP Morgan,Overweight,
2015-07-13,VNO,down,Goldman Sachs,Neutral,Buy
2015-08-20,VNO,up,Credit Suisse,Neutral,Underperform
2015-09-03,VNO,main,SunTrust Robinson Humphrey,Neutral,
2015-09-04,VNO,main,Barclays,Overweight,
2015-09-08,VNO,main,Evercore ISI Group,Hold,
2015-10-20,VNO,main,Barclays,Overweight,
2016-01-26,VNO,down,Barclays,Equal-Weight,Overweight
2016-03-21,VNO,main,Evercore ISI Group,Hold,
2016-03-21,VNO,main,Deutsche Bank,Hold,
2016-04-12,VNO,up,Credit Suisse,Outperform,Neutral
2016-05-16,VNO,up,Evercore ISI Group,Buy,Hold
2016-05-16,VNO,main,Deutsche Bank,Hold,
2016-07-07,VNO,main,Citigroup,Buy,
2016-07-19,VNO,main,Barclays,Equal-Weight,
2016-11-11,VNO,up,Bank of America,Buy,Neutral
2016-11-30,VNO,main,JP Morgan,Overweight,
2017-07-10,VNO,up,Evercore ISI Group,Outperform,In-Line
2017-07-18,VNO,main,Barclays,Equal-Weight,
2017-07-19,VNO,main,Citigroup,Buy,
2017-08-24,VNO,up,Argus,Buy,Hold
2017-08-30,VNO,down,Stifel Nicolaus,Hold,Buy
2017-10-10,VNO,up,Morgan Stanley,Overweight,Equal-Weight
2017-12-04,VNO,down,Evercore ISI Group,In-Line,Outperform
2017-12-15,VNO,down,JP Morgan,Neutral,Overweight
2018-01-22,VNO,up,SunTrust Robinson Humphrey,Buy,Hold
2018-03-16,VNO,init,BMO Capital,Outperform,
2018-03-26,VNO,main,Morgan Stanley,Overweight,Overweight
2018-04-26,VNO,main,JP Morgan,Neutral,Neutral
2018-06-11,VNO,up,Evercore ISI Group,Outperform,In-Line
2018-06-14,VNO,main,Morgan Stanley,Overweight,Overweight
2018-06-26,VNO,main,Deutsche Bank,Hold,Hold
2018-09-14,VNO,main,Argus,Buy,Buy
2018-10-29,VNO,main,Citigroup,Buy,Buy
2018-12-03,VNO,down,Sandler O'Neill,Hold,Buy
2018-12-19,VNO,down,JP Morgan,Underweight,Neutral
2019-04-10,VNO,main,Deutsche Bank,Hold,Hold
2019-08-20,VNO,down,Argus Research,Hold,Buy
2019-09-06,VNO,main,Citigroup,Buy,
2019-10-11,VNO,down,Morgan Stanley,Equal-Weight,Overweight
2019-11-08,VNO,init,Goldman Sachs,Neutral,
2019-12-05,VNO,main,SunTrust Robinson Humphrey,Buy,
2019-12-19,VNO,main,BMO Capital,Outperform,
2020-01-14,VNO,main,Barclays,Equal-Weight,
2020-01-16,VNO,down,SunTrust Robinson Humphrey,Hold,Buy
2020-02-20,VNO,down,B of A Securities,Neutral,Buy
2020-04-03,VNO,main,Stifel,Hold,
2020-04-06,VNO,main,Piper Sandler,Neutral,
2020-04-07,VNO,down,Citigroup,Neutral,Buy
2020-05-05,VNO,main,CFRA,Hold,
2020-05-06,VNO,down,Stifel,Sell,Hold
2020-05-28,VNO,down,Morgan Stanley,Underweight,Equal-Weight
2020-06-25,VNO,main,Morgan Stanley,Underweight,
2020-10-19,VNO,down,Evercore ISI Group,Underperform,In-Line
2012-02-17,VMC,main,Morgan Keegan,Market Perform,
2012-05-21,VMC,up,KeyBanc,Buy,
2012-06-21,VMC,up,Susquehanna,Positive,Neutral
2012-09-25,VMC,down,KeyBanc,Hold,Buy
2013-02-08,VMC,main,Jefferies,Buy,
2013-02-28,VMC,init,Goldman Sachs,Neutral,
2013-04-16,VMC,up,Sterne Agee,Buy,Neutral
2013-08-27,VMC,up,Cleveland Research,Buy,
2013-11-04,VMC,down,DA Davidson,Sell,Neutral
2014-01-28,VMC,up,Stifel,Buy,Hold
2014-04-28,VMC,init,Jefferies,Hold,
2014-07-14,VMC,down,RBC Capital,Sector Perform,Outperform
2014-10-09,VMC,up,Longbow Research,Buy,Neutral
2014-10-09,VMC,init,Bank of America,Buy,
2014-11-05,VMC,main,Bank of America,Buy,
2014-12-16,VMC,up,Goldman Sachs,Buy,Neutral
2015-02-06,VMC,up,BB&T Capital,Buy,Hold
2015-02-23,VMC,main,Stifel Nicolaus,Buy,
2015-02-26,VMC,up,RBC Capital,Outperform,Sector Perform
2015-04-14,VMC,main,Stifel Nicolaus,Buy,
2015-05-06,VMC,main,RBC Capital,Outperform,
2015-05-06,VMC,main,Susquehanna,Positive,
2015-08-05,VMC,main,Susquehanna,Positive,
2015-08-17,VMC,up,DA Davidson,Neutral,Underperform
2016-02-05,VMC,main,Susquehanna,Positive,
2016-05-04,VMC,main,BB&T Capital,Buy,
2016-06-08,VMC,main,Goldman Sachs,Buy,
2016-10-26,VMC,up,SunTrust Robinson Humphrey,Buy,Hold
2016-11-16,VMC,down,Bank of America,Neutral,Buy
2016-11-17,VMC,down,Stephens & Co.,Equal-Weight,Overweight
2017-03-30,VMC,init,Citigroup,Buy,
2017-08-03,VMC,up,Stephens & Co.,Overweight,Equal-Weight
2017-10-09,VMC,main,Citigroup,Buy,
2017-10-19,VMC,main,Bank of America,Neutral,
2017-11-03,VMC,main,Jefferies,Hold,
2017-12-13,VMC,init,Barclays,Overweight,
2018-01-25,VMC,main,Citigroup,Buy,Buy
2018-02-05,VMC,main,Bank of America,Neutral,Neutral
2018-02-27,VMC,main,Citigroup,Buy,Buy
2018-05-02,VMC,up,Bank of America,Buy,Neutral
2018-07-25,VMC,down,Bank of America,Neutral,Buy
2018-08-01,VMC,up,Jefferies,Buy,Hold
2018-08-01,VMC,up,RBC Capital,Outperform,Sector Perform
2018-08-01,VMC,main,Bank of America,Neutral,Neutral
2018-10-01,VMC,main,Bank of America,Neutral,Neutral
2018-10-11,VMC,main,DA Davidson,Neutral,Neutral
2018-10-17,VMC,down,Bank of America,Underperform,Neutral
2018-10-29,VMC,init,Nomura,Neutral,
2018-10-31,VMC,main,Citigroup,Buy,Buy
2018-11-01,VMC,main,Citigroup,Buy,Buy
2018-12-06,VMC,up,Nomura,Buy,Neutral
2019-01-03,VMC,init,Deutsche Bank,Buy,
2019-01-04,VMC,main,Citigroup,Buy,Buy
2019-03-21,VMC,init,JP Morgan,Overweight,
2019-04-03,VMC,init,Berenberg,Hold,
2019-07-02,VMC,main,Stifel Nicolaus,Buy,
2019-07-26,VMC,main,Longbow Research,Buy,
2019-09-05,VMC,main,JP Morgan,Overweight,
